filename,object_id,clase_real,contour_index,area,perimeter,area_norm,perimeter_norm,aspect_ratio,extent,solidity,circularity,num_holes,hole_area_ratio,num_vertices_rdp,vertices_perimeter_ratio,hu1,hu2,hu3,hu4,hu5,hu6
clavo16.jpg,0,clavo,139,16079.5,3074.15586912632,0.06133842468261719,6.0042106818873435,7.904174039639469,0.12154919569424287,0.623562716925523,0.021381129132795516,0,0.0,3,0.0009758776482770228,-0.10702284026600112,-0.20569125736497015,2.3318555612127043,2.4136397546905903,4.786387413183722,2.3108122922406764
clavo17.jpg,0,clavo,146,16832.0,3345.3589667081833,0.064208984375,6.5339042318519205,7.617770797816165,0.11454703832752614,0.5690042763213495,0.018899927367253273,0,0.0,3,0.000896764750765143,-0.14351895541582343,-0.2791803265549489,2.0938026066531745,2.1939569056813433,4.337840734180119,2.054439969735583
clavo18.jpg,0,clavo,142,16818.5,3226.807672381401,0.06415748596191406,6.302358735119924,7.490553675114059,0.1237236640772128,0.5812008639308855,0.020297893139330305,0,0.0,3,0.0009297114376159842,-0.1369740876785073,-0.26609046104106004,2.311861343602752,2.430760394776116,4.802081271204067,2.2979209224862984
clavo19.jpg,0,clavo,149,16598.5,3099.1853078603745,0.06331825256347656,6.053096304414794,7.251133257878882,0.10697666924465069,0.5613670183982684,0.021716189248984358,0,0.0,3,0.0009679963287097375,-0.13818147238409678,-0.2684660233495445,2.2027289568047763,2.316415475730095,4.576006440044525,2.18268769300774
clavo20.jpg,0,clavo,196,16513.5,3093.5873297452927,0.06299400329589844,6.042162753408775,7.124111105601719,0.10540173100490197,0.5529197080291971,0.02168324286066097,0,0.0,3,0.0009697479593204184,-0.1543189793724808,-0.30123017814201186,2.1523777726453908,2.262960556386038,4.470654817238473,2.1129488879256417
clavo21.jpg,0,clavo,123,9675.0,2921.947720646858,0.036907196044921875,5.706929141888395,9.351978391207659,0.0881725721784777,0.5044580009385266,0.014240195613823304,0,0.0,3,0.0010267124147367915,-0.27786087383785013,-0.5516069997106265,2.129505634133162,2.2065727495162406,4.37464012142243,1.9323021517439247
clavo22.jpg,0,clavo,127,9804.5,2941.847215771675,0.03740119934082031,5.745795343304053,9.378087523818294,0.07760654128672746,0.5064569450901389,0.01423623298558634,0,0.0,3,0.0010197674386067908,-0.29153148077232777,-0.5790717656944245,3.76351775115415,4.227677644080595,8.248085019169045,4.387998956127208
clavo23.jpg,0,clavo,118,9651.5,3052.3568807840347,0.03681755065917969,5.961634532781318,8.451500551059844,0.08891785819575472,0.46944235025170844,0.013017694022039306,0,0.0,3,0.0009828470644721642,-0.28245725862617543,-0.5607916629984173,3.949951384047125,4.82359384253872,9.289256609807712,4.634983712411409
clavo24.jpg,0,clavo,135,9750.0,2889.3203024864197,0.03719329833984375,5.643203715793788,9.340584930135897,0.08297589869281045,0.4937583875623528,0.014676520353588077,0,0.0,3,0.001038306482468674,-0.29423525074937423,-0.5846410815026619,1.740675425517877,1.7898398012225996,3.555114203456942,1.4999757394544009
clavo25.jpg,0,clavo,125,11742.5,3057.6462018489838,0.04479408264160156,5.971965237986296,9.761244702480854,0.08565665849673203,0.5444913289437077,0.015783233033019116,0,0.0,2,0.0006540979132218055,-0.26076155678129986,-0.5171406481570855,2.283403245816983,2.359695115739333,4.681283422302835,2.1038852042421405
clavo26.jpg,0,clavo,151,11734.5,3092.3568793535233,0.04476356506347656,6.03975952998735,8.828410101262522,0.08011866397203408,0.5026235195853769,0.015420385675277894,0,0.0,3,0.0009701338225318835,-0.28155324524241165,-0.5588618578112459,1.9546118604916811,2.0217752495502643,4.009976183911581,1.7431321334630174
clavo27.jpg,0,clavo,145,11910.5,3075.1264330148697,0.04543495178222656,6.006106314482167,9.100784807198357,0.09069276924951267,0.5324318283415288,0.015827557673388417,0,0.0,3,0.0009755696441589183,-0.2640842682134374,-0.5237206629040393,2.1550250017599124,2.251027797361072,4.454197447593696,1.9952259765733955
clavo28.jpg,0,clavo,153,11569.5,3164.499016046524,0.04413414001464844,6.180662140715867,8.64285681715088,0.08020117014196983,0.4985241839922439,0.014518258489049987,0,0.0,2,0.0006320115727192239,-0.2797770803197227,-0.5554582241680726,2.0043742142852516,2.067438950804037,4.103349198779767,1.7901201957770954
clavo29.jpg,0,clavo,97,4466.5,1806.0053845643997,0.017038345336914062,3.527354266727343,8.238281336865064,0.09626077586206896,0.4834136046322853,0.017208345646975848,0,0.0,3,0.001661124615485898,-0.19051744738011275,-0.3749733281355094,3.0985191237755436,4.055012855750129,-7.647665128491229,-3.870600249929258
clavo30.jpg,0,clavo,69,4700.5,1657.2947082519531,0.017930984497070312,3.236903727054596,10.097944173098783,0.11128077651515152,0.5672821626840454,0.021505742117504313,0,0.0,3,0.0018101789531231158,-0.15758926460204423,-0.3080511529054772,3.4968030066460507,3.8977220699601056,7.626902864278836,3.9859867320899234
clavo31.jpg,0,clavo,71,4882.5,1584.6429061889648,0.018625259399414062,3.095005676150322,9.19908112443059,0.16766826923076922,0.5668427468508737,0.024433703212342776,0,0.0,4,0.0025242280039103077,-0.15894796641851178,-0.31083602584078257,2.5280902198600694,2.7417215032924913,5.380357497670689,2.638293292257176
clavo32.jpg,0,clavo,74,4457.5,1657.6967296600342,0.017004013061523438,3.2376889251172543,8.647563619430258,0.1021238086510264,0.5113571182746358,0.020384077155149467,0,0.0,3,0.0018097399520208076,-0.1879929683909655,-0.36958465851714756,4.546352482423898,4.640697402079999,9.257443103609294,4.593596944502691
clavo33.jpg,0,clavo,119,5263.5,1877.1180832386017,0.020078659057617188,3.666246256325394,8.277171014639709,0.09084084084084085,0.4794370815685203,0.018771600559555162,0,0.0,3,0.0015981946084202036,-0.209994562428598,-0.4143889312903195,2.749399617838124,2.8900750667686146,5.7101220029272195,2.6902086540950205
clavo34.jpg,0,clavo,103,5450.0,1821.218587756157,0.02079010009765625,3.557067554211244,8.9171860254961,0.1013764880952381,0.5333463815628517,0.02064820094170865,0,0.0,4,0.0021963316358022808,-0.182946761221117,-0.35957432075377244,2.96301231391256,3.541140381861152,6.922312754516418,3.758119633404144
clavo35.jpg,0,clavo,100,5678.0,1904.130275607109,0.02165985107421875,3.719004444545135,8.602943921168633,0.10212230215827338,0.5436614324013788,0.019679403728922077,0,0.0,3,0.0015755224516050962,-0.18235355163871017,-0.3581076925896087,2.6750621058294066,3.1358478573628377,6.09342492934541,3.1743480687700028
clavo36.jpg,0,clavo,99,5770.5,2017.6521331071854,0.022012710571289062,3.9407268224749714,7.786452841723234,0.10225943646996279,0.502831997211572,0.017812739948309304,0,0.0,3,0.001486876727050068,-0.1935810154931138,-0.380340029504867,2.04979162795107,2.1913616752943357,4.312598088628344,2.016091080637699
clavo37.jpg,0,clavo,80,6177.5,1687.436843752861,0.023565292358398438,3.2957750854548067,4.756122431967964,0.1571403133903134,0.5693810774690078,0.027262618320659182,0,0.0,6,0.0035556886304888274,0.055471731987621294,0.13090330745073675,2.6108180389655424,2.90084611893821,5.6596317117472905,2.9812686454583783
clavo38.jpg,0,clavo,80,6214.5,1581.329197525978,0.023706436157226562,3.088533588917926,4.938977868041334,0.15077882375776397,0.5657517410897174,0.03122996351135661,0,0.0,5,0.003161896971119361,0.047889386377165194,0.11601306826836466,2.495139586654525,2.770342771822655,5.404327375095205,2.834822385652717
clavo39.jpg,0,clavo,94,6273.0,1519.7728488445282,0.023929595947265625,2.968306345399469,4.397242163457215,0.16669323979591838,0.5512786712364882,0.03412933204432058,0,0.0,5,0.0032899653417294973,0.06519713901671949,0.1514082455130412,2.2562925512513345,2.4647482946442856,4.826396822304993,2.550119977942082
clavo40.jpg,0,clavo,88,6263.0,1752.650045633316,0.023891448974609375,3.4231446203775704,4.717782968517912,0.16101912793089262,0.5668899348298334,0.02562134112476111,0,0.0,3,0.0017116936763699206,0.07668939962022908,0.17489314411649934,2.7514053855535723,3.1307793759404774,6.087290878619777,3.277349838887903
tornillo009.jpg,0,tornillo,120,20721.5,2864.8278822898865,0.07904624938964844,5.5953669575974345,3.7071757938508356,0.18396218039772727,0.5632219836373026,0.031727363512252416,0,0.0,6,0.0020943666588458844,0.08277025997196391,0.19954923334601934,1.4834809239207036,1.6858536719842254,3.270528052450183,1.7856879966171302
tornillo01.jpg,0,tornillo,117,17490.0,3653.2656038999557,0.06671905517578125,7.135284382617101,5.364262700043416,0.11763518966908798,0.5082972478130722,0.016467860432468152,0,0.0,3,0.0008211831071897489,-0.08481053097530457,-0.15783938609514866,2.4893608097701447,2.8151212752609234,5.472567610003657,2.761029178209019
tornillo02.jpg,0,tornillo,105,17279.5,3810.3610562086105,0.06591606140136719,7.4421114379074425,5.227204600669703,0.1205322265625,0.4850590200289135,0.014955769941264636,0,0.0,3,0.0007873269634413761,-0.09044473700636148,-0.16966945248213885,2.2534595949271634,2.442479158348858,4.79061432971605,2.3601874707423236
tornillo03.jpg,0,tornillo,151,16364.5,3432.9741920232773,0.06242561340332031,6.705027718795463,5.478713484431849,0.11097886827256945,0.4860838828491653,0.017449039563350862,0,0.0,4,0.0011651704254853536,-0.11669297199090704,-0.22299652767356762,2.287272059652974,2.574624196569001,5.011061695017682,2.49732448957244
tornillo04.jpg,0,tornillo,126,17513.0,3528.5549263954163,0.06680679321289062,6.891708840616047,5.5690112744077025,0.12359558491418247,0.5229244114002478,0.017675701036250758,0,0.0,3,0.000850206405335637,-0.08282925187028235,-0.1544722744479744,2.4908362120683445,2.7470995008008665,5.368238862050916,2.687421073946118
tornillo05.jpg,0,tornillo,79,6604.0,1767.6206095218658,0.0251922607421875,3.4523840029723942,3.2453709078025565,0.1711235489220564,0.5117991242686093,0.026560657123548062,0,0.0,7,0.003960125811100082,0.14442322495144422,0.32815285199608,1.7893034630618934,2.0528565495371263,3.9743475384570806,2.2189397431044466
